376120190433609,3,12
5462128796314234,7,40
347480057103000,8,42
5542747927818286,3,25
5488340080225246,3,15
377940599523190,2,12
5206386250834359,3,13
345000124976832,3,15
4929812851133,3,11
5463254424267823,7,31
346340598389024,3,9
5444935367485133,13,86
5263131604683882,4,19
4024007116516,2,8
342149898231255,3,16
4532692210782,3,16
5470904899815610,9,64
5202951201351326,3,16
5327494925670630,3,18
5457605543815396,2,17
4539519271269,3,10
349143975806082,3,18
4916571452880,2,8
370843656270951,2,10
4716795506051,3,7
5413542645921793,3,17
5227404557669561,3,20
5582596251488013,2,21
4929844630737,2,12
5207805324081969,4,16
5581635157302570,4,14
376920456248512,3,14
5141004032714306,2,12
4539200268558,3,15
4916612788862,19,132
349951002673063,2,11
4716248953009,3,12
343306032485036,3,25
377960117236588,3,6
375889730035469,3,22
4716856539579,3,13
5481564594732127,2,9
374670717893034,3,21
5453745527521711,3,31
4916083884984,3,8
5108361373762430,3,10
5540323319372712,3,15
4929565291552,3,14
4929593866425,3,13
4716816418690,3,11
379738986770111,3,16
4539350123736,2,9
341250220560741,2,7
5278787851019568,4,14
5259444191301867,4,22
370037620430185,6,21
4024007150929,3,18
5384360298984215,3,15
5490609270012036,3,17
372920797113676,3,12
4716484589277,3,24
343449467958414,2,15
4929289239820,3,25
5163015901168393,4,21
5477333523626032,2,11
5115874348737619,3,20
5133265824191686,4,24
348553082776898,2,13
4532278290810,3,16
4916162207925,2,15
347015195215223,3,15
5588028424526069,2,7
5160602854747704,3,11
375695122795374,3,16
4539704567828,3,14
4916594773148,3,11
5255429557957604,4,25
4916269317528,3,15
4916508559542,3,16
370581191308452,2,17
5572109225156427,3,22
4539814298611,3,20
4556203095952,13,61
5453406457163442,3,11
4556966957190,2,13
340472126757947,3,18
347512627521483,2,8
4380028238287,3,19
5238727810961806,3,19
343688387151648,3,14
5460646957927611,2,17
5296046792817731,3,12
4485970783220,3,16
349926109839304,4,21
5527010248099303,4,19
4556943165172,4,11
5443304409368008,3,20
5582237840748670,3,22
5300678460188229,2,4
4929551508688,3,19
377392754587562,3,23
4929349297354,4,15
5208243256491700,2,6
346051518758129,4,17
4532204509317,3,16
377048623081522,4,13
5573189924489344,3,17
4532423763141,3,11
5544169854823502,6,35
4916780148626,6,28
4024007174481,3,20
4929528605724,2,8
5597003198991624,2,6
371195694523449,4,19
4916165925416,2,13
5131332893718757,2,8
347634436136418,3,24
349494701153269,3,16
5497028956606339,4,20
4539196049566,3,13
4532370095240,3,15
4024007182344,3,18
376196659855243,2,12
5301656681288092,4,28
4556893861663,4,20
348408868816006,2,9
5273329606227546,4,22
341683698301968,3,18
347638338174237,4,26
4024007142553,4,30
5371686125398541,2,9
5134576901860210,10,70
344351222596324,2,14
4532296754342,2,4
5307967581742169,11,69
342037527670839,4,21
5557489782184650,4,21
5291963504705753,4,20
348967553943789,2,14
5171684351293678,2,11
4556257281276,3,21
5149637672945961,3,19
378555480071304,2,11
341685549129811,3,14
378702869091418,2,17
378651799845106,5,24
372953122547243,2,18
375027911532786,4,16
5388497103061312,20,134
5571504147018104,4,22
340448292484755,3,16
5264264798020808,2,7
5140543152021837,4,28
5446946518643536,4,26
4532463001287,20,126
5433987576804524,4,19
343327491015411,3,21
4024007132745,4,28
345665136880337,3,13
5259684812874582,16,97
4916192366691,2,9
5312700807280620,3,12
374133479179456,2,18
374155601408321,3,20
348203874912208,2,18
378677004138144,4,19
379153938121464,3,12
379975575951542,3,21
4532692797747,2,13
344682655628592,2,8
4485220034176,4,13
5271037899667458,3,18
5340383695508695,3,17
5138124822505899,2,15
4916263930557,3,14
5124843666972032,3,12
370313854541967,3,17
4532428035644,2,16
5483750660813655,4,20
374826544721810,3,22
5514373693604877,3,14
5185427561747305,3,18
4539378121407,3,18
377314099591067,4,17
5430210687427488,2,16
5559317077291344,4,15
345008094880017,3,11
5175125585549465,2,6
348889715186109,2,10
4024007139146,3,16
4539413662969,2,8
4539572259292,3,13
4916316121675,4,23
379576887197087,2,9
4916913204791,2,4
374739521775958,4,16
4929440080378,3,8
375265733317511,5,36
373151892915349,4,20
372919738702944,3,16
4485748605341,3,28
4024007151935,3,18
4716696370649,2,11
5254315849629674,3,16
340683004523983,3,12
5591276475339974,2,9
342056170702780,2,10
5401418751070747,3,3
5363354196564133,3,17
378805418495988,3,13
5377016188552855,2,11
5508052361895904,3,7
5275359472822946,2,10
5561155296980503,2,15
372638405168409,3,19
4716789757660,3,12
376165481708391,2,12
4716614993258,3,14
5197034729382623,4,29
374912338707221,3,17
4485512098111,3,11
5554413420493375,2,5
5597448257473818,3,5
377998053437661,2,5
377009028344295,4,24
4556829154464,3,15
379686660645507,3,12
5596543367647524,2,7
340620807997105,17,124
4290349607641,3,12
5594287988883553,3,11
5192389818143921,2,17
5509523391030836,4,23
345679908113017,3,18
4539939530740,2,12
4532425920236,5,25
4916856173664,3,14
374516302944395,8,45
348565536568978,3,25
5515075991726281,2,17
340551507279330,4,27
372625461366647,3,28
4916626154994,3,12
5471164620956824,9,63
5142096384464091,3,21
379107292552714,3,11
371112006444719,4,19
4485519010887,3,15
5436468180366041,3,20
5279750134178584,3,15
344157910387565,2,15
4929372810032,2,12
4929916566595,6,35
346065350155590,2,8
345418215120229,3,12
5413786546864681,2,26
5544641823364016,3,17
5579704434928179,4,25
5473298632890197,6,42
370360545487175,4,29
5194003495415126,3,20
4539576875291,6,31
4462551129446,2,9
376923359247177,3,21
5225921225286017,3,16
5324829654965979,6,33
4556106837336,4,19
5349951756643634,2,9
4485694167163,2,5
349351339601657,3,17
4539205845038,5,27
5295414818268837,2,9
371182906695058,2,11
4026397901019,2,6
4716445157412,3,18
4532467840185,3,11
4532839326541,3,10
5132559812414519,4,21
5582470770104016,2,4
5395434979858274,4,19
370207909213913,3,14
4716789402754,3,13
345843918911139,4,16
4916668432472,2,10
345720326800650,3,14
4485371606863,3,18
376822349687924,4,26
376995437089482,2,9
5496821900637520,2,19
4653449341652,2,10
5199664832900727,2,14
4532608560320,3,14
345324733679672,3,14
4532891797555,3,14
376478123907234,3,22
5127167550540466,3,13
345688565006190,4,15
379381832609116,3,16
5587699699715289,4,21
4556705196720,3,5
377007418009783,3,20
4716012096662,3,17
348826982648296,2,9
4929666932815,4,23
346077980913991,3,23
4024007160522,3,14
4539663110602,3,11
372561412293327,3,16
5310353732691255,3,9
4929869521852,3,21
349189313658503,3,8
373089860827320,3,13
5188961644531432,2,3
4539531805987,8,35
4024007113489,3,17
5407086808752700,3,12
5550137863104306,2,4
4916726112579,3,11
4024007179738,3,12
375651986916564,2,6
342956865521538,3,16
377949870768473,2,10
348337863287253,2,11
4485426614946,4,16
5137319837210839,3,12
346825577802971,3,12
344529499632910,3,18
371755777142258,2,12
5534455683007694,3,24
5595918396875190,3,14
349066254008577,3,15
5549556378692600,3,17
5582380385294021,2,23
372207852213926,11,59
370932796990162,2,8
371665242568500,3,8
4929779804828,2,10
4485188841760,5,24
376727005567395,4,24
5277222771899999,4,13
5593744466896284,2,14
5267782411822505,2,5
345913069029492,2,19
342270047358706,2,4
5362539764538367,4,25
379544475675203,5,30
373933467756749,2,8
4485977294569,2,13
340824522746314,2,10
4024007105642,2,11
371572624191127,3,16
376425220756154,4,9
4929332772470,4,22
4024007106301,3,13
5402712217487407,3,11
4458539601811,6,18
5484337943453803,3,19
342249930769757,6,31
5161451998631997,2,9
379635829227095,2,11
4556805014518,6,31
5541490974266866,20,127
348462994620576,3,19
4485722820510,3,15
4539713110438,2,13
5593196839618970,2,9
4556918797918,3,15
5592257321935594,2,8
340570044637719,3,15
4556661964749,3,19
4227668158947,2,10
4556824278979,9,66
5176728185367474,3,11
378322456366154,3,17
4532127074878,7,42
375881727466336,3,15
4539455083942,3,6
4485031838070,3,26
5405360733860785,3,20
377688401780561,4,12
4929723912206,3,11
5478534953565868,2,11
374280642118075,2,12
4716094740914,3,6
4024007115120,3,14
4716531096375,3,19
5566307176120701,2,11
378506517327730,3,22
372332706261887,2,12
373248172494472,2,9
5531319785352890,2,8
4539072607578,3,15
5452256320603624,3,8
4485360733371,19,99
347097863221279,3,10
377585426535600,3,22
4916473605452,2,8
4929053300139,2,24
4716763434245,2,9
4024007171636,13,90
371713916227944,4,19
5256960148215291,2,8
4485921299243,2,15
376091065708054,3,12
4929313070696,3,14
4463490344872,3,21
379240689352016,3,13
4024007170026,2,15
348568092701736,3,7
379957222218855,3,16
4535870376184,2,10
341549281866289,3,15
375811184970819,2,7
4532847951306,3,13
4485678336412,3,14
4532117522803,3,17
4501696910713,3,8
376233431159006,3,8
5556646297296110,2,10
5394444803853954,3,9
5438917352678474,2,12
4716167577425,4,30
377577905724557,3,12
5393374510427563,3,10
347891423416209,4,19
349659105094646,3,5
4556695575321,4,24
370169527917053,3,18
372029682928485,3,10
5385419386683292,4,16
378333162755499,4,22
379738306214964,3,13
373753572490954,3,13
4532054799745,3,9
349261958512889,3,13
340175131888959,3,17
347725270461720,2,9
379026910669447,3,16
344604669491734,3,19
4024007169614,3,13
340330257690669,3,15
4485610655457,2,18
373345720595063,3,13
4716109603891,3,9
4299773385707,4,18
5166802300395843,2,10
347634428515454,2,9
374670425152012,3,19
5230098825552099,3,24
5349158164854262,3,13
4556751964567,2,17
341155311189658,3,18
371326009146804,3,25
376261907041788,2,7
349106317298755,5,30
5294882366207301,3,22
4916850496426,3,23
343275624307272,2,24
4716903503859,3,15
348888325071115,3,5
379221447954434,2,17
344628316048498,3,20
4532944405636,2,9
4556997402950,4,14
5410175712721805,4,24
378098073506410,3,12
5472543973507020,3,12
5224973110902340,4,20
371853615993253,3,15
344565959877199,3,23
5321993979041545,3,16
4532808459257,3,20
377638556747170,4,28
4024007191436,4,12
345850320161468,5,35
4539963982312,3,8
5103836330227804,3,19
372624134573093,2,13
5540123996802191,3,24
348706926947303,5,10
4024007161538,3,17
4532846890901,4,18
4485487402777,4,22
345611476050495,3,9
4929213704063,4,20
5579239765942382,3,19
5461493486178831,3,17
5457392576458176,2,16
378222818411468,2,18
5574033729043048,2,15
5350467707630535,2,8
373222965246118,2,4
4716122980805,3,9
4024007148410,3,11
370979891574565,2,9
5100415160144802,3,12
4443190303469,3,20
4929202693392,3,5
370904427747436,3,7
372638778449774,3,13
5128907752381477,2,12
5523883358612733,2,16
5588768059087776,2,7
4348600215643,3,24
4024007179118,4,18
341171950090784,3,18
5521282961541714,4,20
5123392411890058,3,29
4929798781098,17,98
5483688287522327,3,14
4576009141735,15,125
5205593473791230,3,19
5424508431916328,3,19
4539557259689,3,20
4916681528025,3,13
4485061367495,4,21
342977774367953,3,16
348342206526102,3,18
5396295061386006,4,15
5143503763270113,12,106
5495230495358503,6,22
377470924804917,3,16
343868572705172,2,12
345120884730631,3,18
345157853905687,3,22
4929683791715,3,24
371716100111857,3,14
372625663178824,3,17
5179344060069487,8,47
375950675487477,3,11
378537989920512,2,14
4024007101849,3,18
377653284222420,2,13
4556328986176,2,7
372061810191777,2,11
4532091329860,2,14
4532183664570,3,11
5382966312811739,2,19
4556154466111,6,32
5149699357765841,5,35
374674372771022,2,20
5154763764216921,6,27
348012613942081,4,22
341719837970956,3,15
5256491587779696,4,21
4485833233801,2,11
4539226146887,2,10
5168750867240340,3,12
348875997526682,4,34
373069564209314,2,16
343552974510220,4,18
346496764256577,4,19
377775045486471,3,8
4916153703742,6,29
379919191536907,2,15
5248807994372281,3,11
5504432686278370,3,17
349719879667959,4,25
4619782649506,2,9
4539561911283,2,7
4929870487416,4,29
4549344248598,4,22
4929391700396,2,9
5123565673863463,3,6
4916136858597,6,27
5234246147366815,2,6
5247751579589672,3,3
5311543896023787,3,17
375280110273476,2,16
4539789196634,3,12
349953854805306,3,17
370460993682929,2,13
341048199052223,3,16
4556252137168,3,18
343311939733884,3,18
4929958920460,3,15
375487961533045,3,13
349578870886350,16,127
5528674775682960,16,92
373144264866786,2,8
341076924592759,6,24
374620767792198,3,6
5183240647913946,3,6
5560172655375374,3,17
349876005602357,3,18
349264098536016,5,14
5570190597308483,3,16
4024007100841,3,19
4716074413029,2,5
5135917410649695,4,12
378764446892999,2,16
4532364944791,4,20
379686776703943,3,11
344978423542150,3,4
4024007175371,3,19
5511603345271763,2,12
4716004964638,2,10
5205654149420669,3,5
5337388100159351,5,25
4024007171396,4,23
5481425171193358,10,58
5285038467492703,3,9
346744184867097,11,93
347724717512849,2,12
374184537655508,2,10
4936972248778,9,65
343805553438738,4,19
4916085873746,3,17
5292514878436894,5,41
379633739416908,2,7
4485528522336,3,14
4929978066245,3,26
374338812754606,3,10
4716757040578,4,17
342290991745534,3,11
4929494253111,8,71
4485512964536,3,14
5272554642192906,3,7
340522199457815,3,13
5100913195254091,2,20
346296928832903,2,5
5535789639954925,2,10
349749735195275,2,11
372184176452235,3,7
5251365836118010,2,9
4929610097319,3,14
5364508564422633,3,19
4536522582518,2,19
373676182376133,4,17
370353455889548,4,26
342717917752517,3,9
5332557974764885,2,13
4716113951120,7,35
5187260781834126,2,13
373198590274263,3,9
5383878180387149,3,23
347345675279443,3,6
346727192992122,3,11
5457705072838171,4,18
340491738089382,3,21
5316985781564315,2,9
4532485051609,4,25
372201667735710,3,30
5226737586073854,3,14
347053504381816,6,33
4689032147213,2,9
343534906352533,2,6
5221734517874711,2,10
5462011362360924,4,29
5476660887554520,3,17
347299321818601,2,7
370539779422863,4,18
4929394127167,3,18
349828116066154,2,17
5569984995153316,2,12
4929614912950,3,17
5254078353327362,2,8
374424367189040,2,6
5561897032481219,3,10
4916914969715,4,24
4526114997554,3,11
5408652789279549,3,5
372712035575596,3,11
345947277483349,3,16
371483328619118,3,19
372837494675452,3,22
4539190009475,3,11
5465912849649358,4,18
5559400215948957,2,8
4532962485650,17,134
4556820678388,3,11
372311787348219,3,11
5296818691049917,3,16
5197432561706729,3,13
4716355971133,3,18
346627729279599,3,15
374689600335796,2,17
4024007196708,2,15
4024007170448,3,4
5577102455269106,3,14
347933571654965,4,8
4716605562641,2,14
377388944499114,13,65
4532007407735,3,16
348334970656165,2,12
378462154455931,3,12
4024007131929,3,14
4929563940085,3,19
5173972896969896,4,37
5310680419447027,3,5
5366545322141541,3,20
5564657465775512,5,27
348112168299257,3,21
346403519243025,4,22
4556723827124,3,19
378066215516878,4,15
377699141492748,3,18
348721434125177,3,14
346720867910206,5,27
5553118691887673,2,11
5495243109968096,3,12
4024007190594,2,8
4071090049591,2,16
344292539683639,2,11
4532459200885,3,9
5105250696139538,3,15
346596006947212,2,13
4586792407201,3,5
4929333007397,3,12
373728675990308,3,8
374709351083476,4,25
5339535210134868,3,19
5312945362080762,2,18
5570191880105511,3,17
4929450328048,3,14
4919329709627,3,7
373729721075896,3,20
4659511684986,12,75
344556954223299,3,16
379966801390712,3,14
5201668563025576,2,7
371039661995190,2,10
4024007170638,2,16
5210590214794302,3,20
4556882281345,3,15
372435224346070,7,34
5125600236758369,3,11
4539542134658,6,37
4024007194968,3,9
377009992101242,3,21
4532868071588,5,37
5585168778568227,3,10
5220571880469880,3,26
341208480223491,3,15
4485601866477,2,6
5334571455820296,3,11
4656737179601,3,19
379834735553963,2,6
377419950375474,18,112
371061350212778,3,18
5260474195005518,2,15
374196493141315,3,13
5367943207376119,3,13
5561957729789892,3,15
373456448773401,3,15
4024007192178,3,20
4929312925981,9,47
5442246077514697,3,19
4556925302173,16,86
5560975667478667,3,23
5383463506676747,3,11
5240887171470213,2,15
5472448352185960,3,18
345565373574207,3,20
342302719922525,2,13
344736472004815,3,21
4539353776753,3,7
4916796956681,4,27
376337866688973,2,12
4916345735560,3,11
374687124037583,3,22
4916186260967,3,14
5513219209629695,2,8
4929891518561,3,15
4539857648219,2,16
4024007143452,3,12
4916767010591,3,21
5561246392407176,2,13
5489546665464708,3,18
4556048688748,6,37
371708891669482,5,20
4024007155993,4,19
377674738277943,3,19
377036748775284,3,11
4556281535366,2,7
376016674744737,3,18
4916197310959,2,15
4716737898160,2,15
341740035643138,2,9
345746319347227,3,23
4415994606818,3,25
5181632408563013,3,23
5105214416351435,4,21
379479601166886,2,9
344432114769649,3,17
4485036215506,2,9
343204510251071,2,11
4485031455248,21,125
374998707389980,4,12
4716864989790,4,21
4539400527316,3,10
373676062845959,4,18
4929594274611,3,15
5157583054003442,3,13
5275403273055387,3,10
378753750710590,2,5
4532805861968,2,11
4485425335303,3,15
4485663237419,3,19
345719576272727,3,14
348716891354237,4,24
4929150810758,2,11
348455690401713,11,69
4556935494440,3,19
4539173386759,3,16
376116803948751,3,11
346548903308220,3,16
4532791556838,3,8
346157769275851,3,16
4539959925705,6,36
4024007150663,3,14
5238216089648104,3,9
5564338759278394,3,23
5268714352919080,4,17
4716368402043,3,19
348561445860085,7,38
379764348154844,3,11
5151909050143864,18,105
5163250516849216,3,15
5154277487984889,2,15
347107648443898,3,14
379177229068365,3,9
347516709339078,3,20
4485312674947,2,8
4916684606844,3,14
344317163735221,2,9
342779499316285,3,12
4024007147347,3,18
348499172698883,18,115
344437597732436,4,15
4716226374442,3,9
5314693241442070,2,10
5405405268789667,2,9
4485825932303,4,9
344483552357256,2,11
5354770405062323,3,10
5288750807802105,2,10
372678931706686,3,15
5595927591028745,2,13
5344908292570015,2,20
371579626218865,3,15
372141754358325,2,9
346750251402379,2,22
5289035520253813,2,4
5213020449661057,3,20
5522864045094825,3,13
349228469684945,3,22
5158449283082970,3,9
5317494613257130,3,15
379134628835035,3,24
377513121907833,3,15
343339848960579,3,21
5375189187309924,3,15
5488076866311228,3,17
375436845061335,2,17
4024007117803,3,20
346075750441847,3,12
4024007109511,3,10
379485542713645,3,10
5466566890627447,3,22
5365246183249736,3,13
5263669487077409,2,10
4556384713902,2,10
374421218646913,3,19
4024007173947,3,18
4556712082780,3,16
378641743304698,4,18
379430082627920,2,19
5505254930456340,4,22
5541382491374820,2,11
5500337028481521,3,18
5520633711132629,3,21
4024007100031,3,14
379400999427854,2,15
4716384197064,2,5
379338934933273,2,18
349188410260841,2,3
4434300919583,3,9
373465304236775,3,13
348922321742013,2,7
4556090177699,3,19
5300404259754059,3,12
5150101501576360,3,22
4532690616113,3,20
4556613494969,4,13
347931411792680,2,3
4916129168442,3,8
5557797352034489,4,16
5290637161739542,2,10
5445570927974745,3,7
5476287618451386,3,25
4929913906901,2,10
5101047571775236,3,19
5257902369311325,2,17
342513231377598,2,15
377090644204949,2,7
4539333939406,3,12
5302403871117487,3,19
5132326049433096,2,10
5455764996295010,3,15
5173982265418144,2,7
4532937540985,3,22
5557450080710828,3,11
4532865270209,3,17
5197852989530650,2,26
4916013340537,3,19
5176057561737229,2,9
5337513347520988,2,13
4916064313466,3,9
4539277589530,3,12
5227078346027859,2,5
5451747630486644,4,19
4716455368370,6,55
347956109123252,2,6
377724767759038,4,12
4909909353789,2,11
5536481326435454,9,62
5215013328268845,2,6
5111132721726152,2,13
4532385263502,2,6
376233910667545,2,11
5509526526583165,2,16
5205872820345639,2,4
378365142223594,3,13
5507570132707786,3,10
4539258987844,3,13
4321686153038,3,13
342425512467842,2,10
5266754692226814,2,9
4024007115906,2,17
5502099221578382,3,19
4716133126547,2,5
5293310336177934,3,21
5291407752956262,4,26
376457922716707,2,3
4556743416296,3,16
4929605502059,3,13
5204590139996642,3,11
347576904942944,3,18
4532164583906,2,6
4716975223956,3,16
5528658615517379,2,11
5186730943916046,3,8
4556416157656,6,21
378497542097094,3,22
374165177335790,3,11
4532512245653,2,11
348095215669020,2,7
5575915079475318,3,22
5361659253784560,3,15
4532591084460,2,6
371831858790941,3,14
4929731961831,2,13
371130105813345,3,18
5228689922892034,3,11
4539976733835,19,140
5195776284611885,3,14
4929915945535,3,17
370512003201387,2,14
4556224091667,8,39
4929330289931,2,10
4485796524162,3,17
5143429595972330,19,128
5528167071813652,3,11
5210030471908709,2,8
348714460189902,2,22
345035743848715,3,13
371335914273967,4,27
5311519848955870,2,23
376967966671683,3,14
349004289015036,3,16
5501063581300465,3,17
4716713965306,2,18
4485254692311,4,19
5216748030197613,3,8
5377185031666608,2,8
5349884639462346,6,41
378971034687430,2,4
5347485136781550,3,19
4471272710053,3,6
5491476619603639,3,16
4539056701371,2,15
4716656920037,3,8
4916834608419,4,35
4024007130707,2,6
4916080579637,3,21
372697076274060,4,14
371269294987617,2,14
347831452680374,3,20
5532785146587508,4,13
5160445607309392,4,24
372226204066642,4,22
377330392319964,3,13
5248409709232353,2,8
4929027479860,3,6
346031423559630,3,14
4916549559527,2,13
4916561847388,3,12
379805568019926,3,14
5540672928472887,2,10
4916693334438,3,18
5301741250539230,2,7
5286573604907584,2,4
344647410518859,2,10
4916887400730,8,42
372723964723628,2,13
4024007162858,2,7
4539206508494,6,33
5181272503188760,3,14
4024007199215,3,16
5196495721244734,3,17
374155105993802,3,26
4929057939775,3,15
4532176774428,4,20
4539415305187,3,11
378372684005017,4,19
5328041666213929,5,29
5590987866663845,3,17
348681137918189,7,46
340198459668472,6,24
345331373180390,6,31
374832190005649,3,18
5378739002480537,3,12
4532539278620,16,119
342840665960338,4,19
342499726627533,3,19
373396328728549,3,19
4532798954879,3,24
4556175955720,3,17
5519114424810077,3,26
371081609293577,2,2
5349104921727938,3,21
343452052832770,4,16
4556939236953,4,18
4916844567639,3,10
5266402848301749,3,33
5593049161582514,5,28
4485713735693,2,10
348230194477455,19,110
5302955150947801,4,23
4916184640293,3,10
4024007116029,13,78
5419189618091321,4,23
5313312958346843,4,24
5304362890263060,5,20
5504084954101121,3,22
4539336476216,3,15
4532047994577,2,16
4556838737861,3,9
345442897635999,2,7
349598767923322,2,10
4929674662685,2,11
373921602170181,2,16
5302075651151397,3,15
5156881134227689,4,18
4556940456749,3,19
378097783572134,2,14
5149654586602794,11,86
5585924857501244,4,22
370261844117218,2,11
5381972029889290,3,16
5100323064376407,5,30
342521466204072,2,5
5282888594803013,3,19
5185585068273297,3,13
5539548033259505,2,9
370681963945356,3,17
5285869252200277,3,15
379788735503776,3,21
5332202404315665,3,23
4539269113109,3,15
5505164984242431,4,23
4532814049464,3,15
373724716399765,3,9
4532364807592,3,16
5190361619873719,3,11
5377100954602811,4,23
5272550900365812,4,21
374266954011503,4,22
4916657134782,2,10
5297422834350297,2,14
5529071026156929,3,25
5550039985436345,3,10
378310999474130,3,9
340134887545065,3,9
4485440690039,3,12
4024007148675,2,15
4916763704841,3,7
5500878773027316,3,18
5289601648100689,4,10
4929204409870,3,12
342840425080195,4,24
342133917733087,3,20
5449558033930020,4,18
4556678252708,3,18
374749372870915,2,10
341898605202386,3,28
376254325327087,3,15
5454184448780629,4,18
347889889848907,4,16
377199574114661,2,14
5446317723079082,2,11
4716725988049,3,22
372491250962991,3,9
370857702311304,2,16
